ensemblID,OGS,chromosome,TSSLocation,strand,sumMethylationFractionBySite,meanMethylationFractionBySite,meanMethylationFractionByRegion,sumOfScaledMethylatedReadsByRegion
ENSG00000176092,AIM1L,chr1,26680621,-,220,55,0.55,33.40805936
ENSG00000131914,LIN28A,chr1,26737268,+,1403,53.96153846,0.815359304,2540.609152
ENSG00000198830,HMGN2,chr1,26798901,+,737,22.33333333,0.024387917,35.34619865
ENSG00000117676,RPS6KA1,chr1,26856248,+,211,2.153061224,0.023518976,107.9876764
ENSG00000117713,ARID1A,chr1,27022521,+,378,3.286956522,0.025718112,85.37089418
ENSG00000060642,PIGV,chr1,27114453,+,78,2.108108108,0.02202454,32.65481446
ENSG00000204160,ZDHHC18,chr1,27153200,+,346,4.613333333,0.022833743,58.21005809
ENSG00000175793,SFN,chr1,27189632,+,383,21.27777778,0.276374459,281.125213
ENSG00000142751,GPN2,chr1,27216869,-,136,5.913043478,0.032102847,41.37926182
ENSG00000198746,GPATCH3,chr1,27226962,-,0,NA,NA,0
ENSG00000131910,NR0B2,chr1,27240567,-,550,91.66666667,0.888888889,8.477753188
ENSG00000090273,NUDC,chr1,27248212,+,63,1.96875,0.01535284,27.51502065
ENSG00000175707,C1orf172,chr1,27286901,-,366,10.16666667,0.059757399,135.477944
ENSG00000253368,TRNP1,chr1,27320194,+,239,4.267857143,0.069341317,155.6142675
ENSG00000158246,FAM46B,chr1,27339333,-,575,15.54054054,0.070406039,140.5730933
ENSG00000090020,SLC9A1,chr1,27481621,-,28,4.666666667,0.050151515,6.916366628
ENSG00000142784,WDTC1,chr1,27561006,+,242,4.84,0.037091675,38.20568984
ENSG00000186501,TMEM222,chr1,27648635,+,10,0.476190476,0.016157205,3.86723043
ENSG00000142765,SYTL1,chr1,27668482,+,488,54.22222222,0.765515464,387.3365593
ENSG00000142733,MAP3K6,chr1,27693337,-,70,1.52173913,0.015606436,26.96298104
ENSG00000142748,FCN3,chr1,27701315,-,193,64.33333333,0.903125,37.6529212
ENSG00000174950,CD164L2,chr1,27709805,-,221,15.78571429,0.024130053,14.11014242
ENSG00000181773,GPR3,chr1,27719147,+,335,12.40740741,0.171925087,232.8515302
ENSG00000126705,AHDC1,chr1,27930143,-,1394,16.20930233,0.259673853,1296.157258
ENSG00000000938,FGR,chr1,27961727,-,1606,41.17948718,0.320118227,388.0906139
ENSG00000126709,IFI6,chr1,27998724,-,0,0,0,0
ENSG00000009780,FAM76A,chr1,28052489,+,565,21.73076923,0.556055313,893.54698
ENSG00000117758,STX12,chr1,28099693,+,31,1.9375,0.01601687,17.77427357
ENSG00000117751,PPP1R8,chr1,28157251,+,68,2.193548387,0.019242021,29.99057713
ENSG00000130775,THEMIS2,chr1,28199054,+,189,7.56,0.035891473,63.96562904
ENSG00000117748,RPA2,chr1,28241236,-,0,NA,NA,0
ENSG00000130768,SMPDL3B,chr1,28261503,+,63,31.5,0.34125,36.11599099
ENSG00000158156,XKR8,chr1,28286503,+,3285,74.65909091,0.765165002,2631.336391
ENSG00000158161,EYA3,chr1,28415148,-,57,4.75,0.022419355,4.230632526
ENSG00000169403,PTAFR,chr1,28520447,-,162,54,0.538426573,156.1664513
ENSG00000126698,DNAJC8,chr1,28559542,-,0,NA,NA,0
ENSG00000130770,ATPIF1,chr1,28562601,+,0,0,0,0
ENSG00000130766,SESN2,chr1,28585962,+,134,1.835616438,0.015127701,57.38376915
ENSG00000130772,MED18,chr1,28655512,+,0,0,0,0
ENSG00000204138,PHACTR4,chr1,28696092,+,35,1.666666667,0.021795231,16.27499565
ENSG00000180198,RCC1,chr1,28832454,+,0,NA,NA,0
ENSG00000180098,TRNAU1AP,chr1,28879528,+,44,4.888888889,0.029333333,10.39891041
ENSG00000188060,RAB42,chr1,28918711,+,1977,47.07142857,0.510023946,1176.843185
ENSG00000120656,TAF12,chr1,28969604,-,14,1.555555556,0.029361702,19.66105903
ENSG00000162419,GMEB1,chr1,28995239,+,613,11.56603774,0.40065261,467.8248993
ENSG00000198492,YTHDF2,chr1,29063132,+,150,2.777777778,0.025977242,44.59293435
ENSG00000116329,OPRD1,chr1,29138653,+,583,13.55813953,0.107311281,256.1047398
ENSG00000159023,EPB41,chr1,29213602,+,153,3.06,0.031848612,88.65021795
ENSG00000253304,TMEM200B,chr1,29450421,-,13304,70.76595745,0.847989268,13190.39235
ENSG00000116350,SRSF4,chr1,29508637,-,124,1.61038961,0.01655496,52.3606785
ENSG00000116353,MECR,chr1,29557454,-,103,2.395348837,0.02380531,35.43423346
ENSG00000060656,PTPRU,chr1,29563027,+,3283,21.31818182,0.252476694,2423.674513
ENSG00000162510,MATN1,chr1,31196432,-,0,NA,NA,0
ENSG00000162511,LAPTM5,chr1,31230683,-,338,67.6,0.797711864,104.9649713
ENSG00000162512,SDC3,chr1,31381480,-,626,7.113636364,0.118997232,423.2330893
ENSG00000134644,PUM1,chr1,31538763,-,49,3.266666667,0.043455696,34.99199044
ENSG00000084628,NKAIN1,chr1,31712734,-,83,1.456140351,0.038888889,22.58737303
ENSG00000060688,SNRNP40,chr1,31769644,-,0,0,0,0
ENSG00000121766,ZCCHC17,chr1,31769841,+,0,0,0,0
ENSG00000121769,FABP3,chr1,31845923,-,442,63.14285714,0.623876652,428.3801162
ENSG00000168528,SERINC2,chr1,31882411,+,15,5,0.049777778,8.03568416
ENSG00000142910,TINAGL1,chr1,32042085,+,27,13.5,0.12625,2.507882152
ENSG00000121764,HCRTR1,chr1,32083300,+,371,10.02702703,0.170174368,211.4160643
ENSG00000162517,PEF1,chr1,32110838,-,0,0,0,0
ENSG00000084636,COL16A1,chr1,32169768,-,320,32,0.291923077,39.04017949
ENSG00000121753,BAI2,chr1,32229648,-,642,5.440677966,0.050783727,201.3212137
ENSG00000134668,SPOCD1,chr1,32281580,-,451,90.2,0.87004717,654.9647395
ENSG00000184007,PTP4A2,chr1,32403988,-,259,4.980769231,0.109560229,401.3592181
ENSG00000121774,KHDRBS1,chr1,32479294,+,30,1.034482759,0.022864157,15.93686979
ENSG00000121775,TMEM39B,chr1,32538502,+,89,2.870967742,0.028209285,39.36592106
ENSG00000025800,KPNA6,chr1,32573643,+,26,3.25,0.048010899,39.79027786
ENSG00000084652,TXLNA,chr1,32645344,+,509,8.209677419,0.03863078,126.8337913
ENSG00000160050,CCDC28B,chr1,32666201,+,0,NA,NA,0
ENSG00000160051,IQCC,chr1,32671235,+,92,3.407407407,0.031393805,45.89655832
ENSG00000222046,DCDC2B,chr1,32674694,+,0,NA,NA,0
ENSG00000084623,EIF3I,chr1,32687184,+,27,2.25,0.026796117,9.597780244
ENSG00000160055,TMEM234,chr1,32687926,-,27,2.25,0.026796117,8.323074303
ENSG00000183615,FAM167B,chr1,32712817,+,424,60.57142857,0.817573529,145.7860404
ENSG00000182866,LCK,chr1,32716839,+,499,83.16666667,0.831280193,354.5617111
ENSG00000116478,HDAC1,chr1,32757707,+,70,2.413793103,0.025329296,34.13043417
ENSG00000175130,MARCKSL1,chr1,32801840,-,543,6.101123596,0.066114357,177.9908753
ENSG00000225828,FAM229A,chr1,32827844,-,6609,97.19117647,0.962798441,6032.82693
ENSG00000162526,TSSK3,chr1,32827861,+,6609,97.19117647,0.962798441,6037.901489
ENSG00000160058,BSDC1,chr1,32860062,-,0,NA,NA,0
ENSG00000160062,ZBTB8A,chr1,32930657,+,0,NA,NA,0
ENSG00000176261,ZBTB8OS,chr1,33116185,-,24,1.142857143,0.033671642,13.0711164
ENSG00000162521,RBBP4,chr1,33116748,+,24,1.142857143,0.033671642,11.67914696
ENSG00000162520,SYNC,chr1,33168361,-,415,7.033898305,0.087551981,235.0572611
ENSG00000162522,KIAA1522,chr1,33207511,+,185,3.245614035,0.018236504,36.49049865
ENSG00000116497,S100PBP,chr1,33283042,+,82,1.576923077,0.0239561,50.17264664
ENSG00000134684,YARS,chr1,33283633,-,82,1.576923077,0.0239561,52.90003855
ENSG00000160097,FNDC5,chr1,33338082,-,57,1.540540541,0.032919708,30.25492503
ENSG00000121905,HPCA,chr1,33352097,+,721,11.265625,0.103495763,211.7269567
ENSG00000121900,TMEM54,chr1,33366953,-,286,4.847457627,0.069934612,174.3100509
ENSG00000116514,RNF19B,chr1,33430286,-,156,1.642105263,0.017975831,43.22222038
ENSG00000004455,AK2,chr1,33502512,-,5,0.555555556,0.014102564,1.135996432
ENSG00000142920,ADC,chr1,33546713,+,27,1.928571429,0.0249,16.69266539
ENSG00000116525,TRIM62,chr1,33647671,-,904,13.6969697,0.270266061,546.8048537
ENSG00000160094,ZNF362,chr1,33722173,+,2573,26.5257732,0.319589212,885.8202311
ENSG00000184389,A3GALT2,chr1,33786699,-,44,14.66666667,0.136551724,4.223414927
ENSG00000134686,PHC2,chr1,33896216,-,193,5.078947368,0.029506579,9.249831523
ENSG00000121903,ZSCAN20,chr1,33938231,+,50,3.333333333,0.04,1.011262955
ENSG00000176256,HMGB4,chr1,34326075,+,0,NA,NA,0
ENSG00000121904,CSMD2,chr1,34630875,-,3447,49.95652174,0.456122633,1161.553953
ENSG00000142698,C1orf94,chr1,34632623,+,2302,50.04347826,0.387325319,733.0820996
ENSG00000189280,GJB5,chr1,35220647,+,14,4.666666667,0.108888889,1.00119801
ENSG00000189433,GJB4,chr1,35225341,+,0,0,0,0
ENSG00000188910,GJB3,chr1,35246789,+,241,8.925925926,0.090069991,109.7874163
ENSG00000187513,GJA4,chr1,35258170,+,108,12,0.126857143,49.1943432
ENSG00000163866,SMIM12,chr1,35325417,-,85,2.931034483,0.034383224,44.48423587
ENSG00000116544,DLGAP3,chr1,35370984,-,77,5.5,0.072003311,48.14038665
ENSG00000243749,ZMYM6NB,chr1,35450948,-,0,NA,NA,0
ENSG00000197056,ZMYM1,chr1,35544971,+,13,1.625,0.016185714,11.79425775
ENSG00000116560,SFPQ,chr1,35658743,-,200,3.278688525,0.022943451,53.89535065
ENSG00000146463,ZMYM4,chr1,35734567,+,108,1.894736842,0.023773585,49.81251639
ENSG00000142687,KIAA0319L,chr1,36023037,-,289,6.720930233,0.060415913,79.7961415
ENSG00000020129,NCDN,chr1,36023392,+,289,6.720930233,0.060415913,78.28474671
ENSG00000116819,TFAP2E,chr1,36038970,+,5721,81.72857143,0.800271574,5089.25987
ENSG00000126067,PSMB2,chr1,36107445,-,51,3,0.049730539,18.4171228
ENSG00000142686,C1orf216,chr1,36184790,-,275,5.092592593,0.027298256,96.08217623
ENSG00000092853,CLSPN,chr1,36235551,-,13,2.166666667,0.023409091,5.612266841
ENSG00000134698,AGO4,chr1,36273827,+,193,1.5078125,0.018343949,87.42708665
ENSG00000092847,AGO1,chr1,36335408,+,350,87.5,0.852941176,30.16456814
ENSG00000126070,AGO3,chr1,36396682,+,49,0.907407407,0.01822449,27.14605964
ENSG00000092850,TEKT2,chr1,36549675,+,1598,63.92,0.726792929,612.6348278
ENSG00000116863,ADPRHL2,chr1,36554452,+,551,8.609375,0.185355621,718.0547635
ENSG00000171812,COL8A2,chr1,36565850,-,838,64.46153846,0.711414944,547.0011571
ENSG00000054116,TRAPPC3,chr1,36621654,-,170,2.698412698,0.030786042,90.48133845
ENSG00000116871,MAP7D1,chr1,36621802,+,170,2.698412698,0.030786042,91.27630941
ENSG00000054118,THRAP3,chr1,36690016,+,100,16.66666667,0.214285714,3.948865166
ENSG00000214193,SH3D21,chr1,36771993,+,2359,52.42222222,0.478034387,1090.064728
ENSG00000142694,EVA1B,chr1,36789755,-,1976,19.18446602,0.10620646,446.7490061
ENSG00000196182,STK40,chr1,36851485,-,229,8.481481481,0.029262673,21.03901019
ENSG00000181817,LSM10,chr1,36863493,-,127,3.256410256,0.030145503,24.14967888
ENSG00000116885,OSCP1,chr1,36916086,-,2437,93.73076923,0.950211516,2461.527887
ENSG00000116898,MRPS15,chr1,36930040,-,37,1.947368421,0.027623846,33.32081259
ENSG00000119535,CSF3R,chr1,36948915,-,160,53.33333333,0.535770925,127.144979
ENSG00000163873,GRIK3,chr1,37499844,-,4879,33.19047619,0.400855329,2542.963765
ENSG00000163874,ZC3H12A,chr1,37940118,+,223,3.844827586,0.074252262,168.4266652
ENSG00000163875,MEAF6,chr1,37980420,-,83,2.243243243,0.025635018,22.54629074
ENSG00000163877,SNIP1,chr1,38019945,-,40,1.904761905,0.016345004,20.21183426
ENSG00000163879,DNALI1,chr1,38022519,+,0,NA,NA,0
ENSG00000134697,GNL2,chr1,38061586,-,0,0,0,0
ENSG00000169218,RSPO1,chr1,38100595,-,1741,20.48235294,0.209218972,758.7705868
ENSG00000116922,C1orf109,chr1,38156192,-,0,NA,NA,0
ENSG00000134690,CDCA8,chr1,38158072,+,0,NA,NA,0
ENSG00000183317,EPHA10,chr1,38230824,-,280,13.33333333,0.07387201,126.9337275
ENSG00000185090,MANEAL,chr1,38259773,+,1724,19.59090909,0.319951657,2094.391273
ENSG00000197982,C1orf122,chr1,38273472,+,297,3.7125,0.021746032,60.39256444
ENSG00000196449,YRDC,chr1,38273865,-,297,3.7125,0.021746032,58.99526265
ENSG00000188786,MTF1,chr1,38325292,-,23,1.4375,0.020909091,20.62073006
ENSG00000204084,INPP5B,chr1,38412729,-,175,87.5,0.761904762,19.03354285
ENSG00000183431,SF3A3,chr1,38455761,-,29,1.933333333,0.01909621,20.18370405
ENSG00000183386,FHL3,chr1,38471187,-,299,3.051020408,0.023369626,88.42773745
ENSG00000183520,UTP11L,chr1,38478383,+,11,1,0.014,11.35769587
ENSG00000185668,POU3F1,chr1,38512450,-,4278,23.50549451,0.257553081,2504.528422
ENSG00000116954,RRAGC,chr1,39340166,-,37,0.948717949,0.017419621,28.96843797
ENSG00000214114,MYCBP,chr1,39347298,-,291,97,0.9604,33.03292164
ENSG00000158315,RHBDL2,chr1,39407456,-,97,32.33333333,0.360754717,39.64180222
ENSG00000174574,AKIRIN1,chr1,39456915,+,168,2.545454545,0.024675873,66.08363091
ENSG00000168653,NDUFS5,chr1,39491966,+,85,7.727272727,0.040316456,21.13609971
ENSG00000127603,MACF1,chr1,39587984,+,286,95.33333333,0.953333333,287.0855585
ENSG00000255103,KIAA0754,chr1,39875175,+,197,2.626666667,0.021154897,60.70139135
ENSG00000183682,BMP8A,chr1,39957317,+,1062,13.11111111,0.318005625,1368.242044
ENSG00000090621,PABPC4,chr1,40042521,-,274,1.957142857,0.02026825,148.7192653
ENSG00000163909,HEYL,chr1,40105348,-,97,3.464285714,0.020949555,7.162840396
ENSG00000116981,NT5C1A,chr1,40137710,-,373,10.36111111,0.142646341,128.4973518
ENSG00000116983,HPCAL4,chr1,40157089,-,353,7.354166667,0.068864198,191.4742773
ENSG00000084072,PPIE,chr1,40204516,+,0,0,0,0
ENSG00000198754,OXCT2,chr1,40237020,-,13,4.333333333,0.043333333,5.947839144
ENSG00000116985,BMP8B,chr1,40254533,-,960,24.61538462,0.416197068,1134.722776
ENSG00000043514,TRIT1,chr1,40349177,-,42,7,0.064565217,3.058938536
ENSG00000116990,MYCL,chr1,40367687,-,194,2.395061728,0.02764817,129.0822318
ENSG00000168389,MFSD2A,chr1,40420783,+,644,32.2,0.218369153,184.5048772
ENSG00000131236,CAP1,chr1,40506254,+,302,7.023255814,0.032397554,58.89441076
ENSG00000131238,PPT1,chr1,40563142,-,63,1.852941176,0.019828326,57.9877875
ENSG00000117000,RLF,chr1,40627040,+,96,1.745454545,0.017382175,39.36432357
ENSG00000188800,TMCO2,chr1,40713572,+,0,NA,NA,0
ENSG00000084073,ZMPSTE24,chr1,40723721,+,85,6.538461538,0.043083004,11.35366383
ENSG00000049089,COL9A2,chr1,40782981,-,6055,74.75308642,0.85736881,2643.712885
ENSG00000084070,SMAP2,chr1,40839377,+,48,2.181818182,0.023866837,19.73100825
ENSG00000187801,ZFP69B,chr1,40916336,+,1081,47,0.225098039,287.4636738
ENSG00000187815,ZFP69,chr1,40943301,+,1691,32.51923077,0.365303704,1061.961965
ENSG00000164002,EXO5,chr1,40974432,+,2251,48.93478261,0.496343042,961.7643975
ENSG00000117010,ZNF684,chr1,40997232,+,67,3.19047619,0.032619048,11.12797045
ENSG00000117016,RIMS3,chr1,41131324,-,75,3.947368421,0.040132231,25.10355618
ENSG00000066136,NFYC,chr1,41157241,+,0,NA,NA,0
ENSG00000117013,KCNQ4,chr1,41249683,+,182,2.888888889,0.02713686,67.65285809
ENSG00000179862,CITED4,chr1,41328018,-,3925,56.88405797,0.582308522,1201.839541
ENSG00000171793,CTPS1,chr1,41445006,+,587,6.450549451,0.030336062,78.9927612
ENSG00000171790,SLFNL1,chr1,41487427,-,883,98.11111111,0.966174545,1723.562278
ENSG00000010803,SCMH1,chr1,41707815,-,281,3.469135802,0.02381161,71.81387456
ENSG00000127129,EDN2,chr1,41950344,-,89,11.125,0.264264706,21.87494336
ENSG00000127124,HIVEP3,chr1,42384496,-,43,4.3,0.074441489,33.1348396
ENSG00000044012,GUCA2B,chr1,42619091,+,20,10,0.1,1.024495196
ENSG00000197273,GUCA2A,chr1,42630395,-,18,2.25,0.06,7.472495893
ENSG00000198815,FOXJ3,chr1,42801548,-,101,2.02,0.027539342,45.00391655
ENSG00000177181,RIMKLA,chr1,42846467,+,1214,11.56190476,0.199866408,970.0707641
ENSG00000066185,ZMYND12,chr1,42921938,-,479,18.42307692,0.171417323,234.5133238
ENSG00000186409,CCDC30,chr1,42955599,+,0,NA,NA,0
ENSG00000171960,PPIH,chr1,43124047,+,33,3.3,0.029968504,19.13254703
ENSG00000065978,YBX1,chr1,43148065,+,112,1.454545455,0.018694787,53.28105429
ENSG00000164007,CLDN19,chr1,43205925,-,37,9.25,0.099320988,21.4590192
ENSG00000117385,LEPRE1,chr1,43232755,-,58,1.094339623,0.032912206,15.68149791
ENSG00000164008,C1orf50,chr1,43232915,+,58,1.094339623,0.032912206,16.07516517
ENSG00000164010,ERMAP,chr1,43282775,+,154,5.133333333,0.023350254,28.3333693
ENSG00000177868,CCDC23,chr1,43283059,-,154,5.133333333,0.023350254,29.00283331
ENSG00000164011,ZNF691,chr1,43312243,+,38,3.166666667,0.013449782,3.187988561
ENSG00000117394,SLC2A1,chr1,43424847,-,194,1.564516129,0.019262862,103.799367
ENSG00000243710,WDR65,chr1,43638000,+,0,NA,NA,0
ENSG00000179178,TMEM125,chr1,43735664,+,0,NA,NA,0
ENSG00000117395,EBNA1BP2,chr1,43736607,-,0,NA,NA,0
ENSG00000253313,C1orf210,chr1,43751288,-,0,0,0,0
ENSG00000066056,TIE1,chr1,43766565,+,0,NA,NA,0
ENSG00000117400,MPL,chr1,43803474,+,0,NA,NA,0
ENSG00000117399,CDC20,chr1,43824625,+,46,1.703703704,0.020546075,25.30986738
ENSG00000066322,ELOVL1,chr1,43833745,-,104,3.851851852,0.03848951,29.74019553
ENSG00000159479,MED8,chr1,43855483,-,84,2.333333333,0.026452991,19.21126102
ENSG00000198198,SZT2,chr1,43855555,+,84,2.333333333,0.026452991,18.97229617
ENSG00000178922,HYI,chr1,43919660,-,1786,68.69230769,0.662331526,899.3259113
ENSG00000142949,PTPRF,chr1,43996546,+,143,4.333333333,0.033747228,16.38797045
ENSG00000066135,KDM4A,chr1,44115796,+,0,0,0,0
ENSG00000126091,ST3GAL3,chr1,44173203,+,130,2.321428571,0.020301612,42.10679314
ENSG00000117407,ARTN,chr1,44398991,+,2464,64.84210526,0.717124722,2404.159933
ENSG00000117408,IPO13,chr1,44412477,+,101,2.104166667,0.026844332,65.7777713
ENSG00000132768,DPH2,chr1,44435652,+,217,16.69230769,0.027835498,13.75446535
ENSG00000117410,ATP6V0B,chr1,44440601,+,85,2.179487179,0.022086076,45.35245882
ENSG00000117411,B4GALT2,chr1,44444873,+,287,3.931506849,0.027428078,49.04079273
ENSG00000159214,CCDC24,chr1,44457279,+,132,3.3,0.042891514,104.7287354
ENSG00000196517,SLC6A9,chr1,44497164,-,137,2.322033898,0.021548356,53.85447776
ENSG00000171872,KLF17,chr1,44514029,+,0,NA,NA,0
ENSG00000178028,DMAP1,chr1,44679124,+,218,18.16666667,0.02945098,15.09624054
ENSG00000117419,ERI3,chr1,44820939,-,19,2.375,0.023861386,7.345909751
ENSG00000187147,RNF220,chr1,44870959,+,2382,44.94339623,0.570883358,1648.610794
ENSG00000126106,TMEM53,chr1,45140099,-,16,2.666666667,0.027477477,6.171998703
ENSG00000198520,C1orf228,chr1,45140393,+,16,2.666666667,0.027477477,6.54579412
ENSG00000142945,KIF2C,chr1,45205489,+,401,28.64285714,0.683157895,64.52533039
ENSG00000142937,RPS8,chr1,45241245,+,45,2.5,0.017775176,7.958926013
ENSG00000142959,BEST4,chr1,45253426,-,221,31.57142857,0.540416667,16.97598148
ENSG00000173846,PLK3,chr1,45266035,+,581,10.19298246,0.081301953,189.8810022
ENSG00000222009,BTBD19,chr1,45274153,+,1037,86.41666667,0.949325433,1524.363
ENSG00000117425,PTCH2,chr1,45308616,-,640,33.68421053,0.147942089,166.5127818
ENSG00000070785,EIF2B3,chr1,45452394,-,100,20,0.090909091,1.003004505
ENSG00000126107,HECTD3,chr1,45477027,-,155,2.039473684,0.029019837,53.14936463
ENSG00000126088,UROD,chr1,45477804,+,155,2.039473684,0.029019837,62.08510782
ENSG00000162415,ZSWIM5,chr1,45672250,-,119,2.428571429,0.031270161,50.09097716
ENSG00000186603,HPDL,chr1,45792544,+,4354,94.65217391,0.942160288,4234.02325
ENSG00000132773,TOE1,chr1,45805341,+,34,3.4,0.034418605,3.206727602
ENSG00000132781,MUTYH,chr1,45806142,-,34,3.4,0.034418605,3.207056861
ENSG00000070759,TESK2,chr1,45956840,-,657,50.53846154,0.470926174,378.3730595
ENSG00000132763,MMACHC,chr1,45965855,+,12,1,0.015843137,4.115645675
ENSG00000117450,PRDX1,chr1,45988562,-,250,6.25,0.026695736,70.79152893
ENSG00000117448,AKR1A1,chr1,46016454,+,17,2.428571429,0.0336,4.264385991
ENSG00000132780,NASP,chr1,46049659,+,170,8.095238095,0.024818841,14.82881937
ENSG00000159592,GPBP1L1,chr1,46152302,-,168,2.709677419,0.01909636,47.45527815
ENSG00000159596,TMEM69,chr1,46153846,+,462,7.965517241,0.02167795,60.55885603
ENSG00000197429,IPP,chr1,46216485,-,300,9.090909091,0.023239437,14.14154625
ENSG00000086015,MAST2,chr1,46269284,+,26,2,0.039186508,21.76969219
ENSG00000117472,TSPAN1,chr1,46640748,+,323,64.6,0.607647059,33.96164766
ENSG00000117461,PIK3R3,chr1,46642160,-,323,64.6,0.607647059,45.04152152
ENSG00000171357,LURAP1,chr1,46669005,+,100,20,0.125,1.066305639
ENSG00000085998,POMGNT1,chr1,46685977,-,0,NA,NA,0
ENSG00000085999,RAD54L,chr1,46713366,+,33,2.538461538,0.008761062,1.068386604
ENSG00000132128,LRRC41,chr1,46769038,-,119,1.676056338,0.017173325,67.71920749
ENSG00000173660,UQCRH,chr1,46769379,+,119,1.676056338,0.017173325,72.49878872
ENSG00000117480,FAAH,chr1,46859938,+,2439,76.21875,0.82555667,3440.445525
ENSG00000197587,DMBX1,chr1,46972667,+,0,NA,NA,0
ENSG00000079277,MKNK1,chr1,47069966,-,25,3.125,0.03143695,10.9652733
ENSG00000142961,MOB3C,chr1,47082563,-,0,0,0,0
ENSG00000123472,ATPAF1,chr1,47134099,-,1263,52.625,0.545190902,695.1184075
ENSG00000186118,TEX38,chr1,47137496,+,0,NA,NA,0
ENSG00000159658,EFCAB14,chr1,47184736,-,128,2.206896552,0.025869144,70.03865804
ENSG00000142973,CYP4B1,chr1,47264669,+,0,NA,NA,0
ENSG00000187048,CYP4A11,chr1,47407156,-,0,0,0,0
ENSG00000186377,CYP4X1,chr1,47469911,+,0,0,0,0
ENSG00000186160,CYP4Z1,chr1,47533159,+,0,NA,NA,0
ENSG00000162365,CYP4A22,chr1,47603106,+,0,NA,NA,0
ENSG00000162366,PDZK1IP1,chr1,47655771,-,0,NA,NA,0
ENSG00000162367,TAL1,chr1,47697387,-,57,1.357142857,0.016862038,20.55674568
ENSG00000123473,STIL,chr1,47779819,-,220,14.66666667,0.043869863,29.64444289
ENSG00000162368,CMPK1,chr1,47799468,+,206,2.710526316,0.02445479,106.3132536
ENSG00000186790,FOXE3,chr1,47881743,+,3448,60.49122807,0.790519792,2370.546078
ENSG00000186564,FOXD2,chr1,47901688,+,1260,24.70588235,0.093424754,192.23455
ENSG00000269113,TRABD2B,chr1,48462562,-,2168,28.52631579,0.336243094,1165.521428
ENSG00000117834,SLC5A9,chr1,48688356,+,0,NA,NA,0
ENSG00000132122,SPATA6,chr1,48937876,-,621,23.88461538,0.207909091,117.9376167
ENSG00000162373,BEND5,chr1,49242547,-,157,7.476190476,0.04506087,26.09092557
ENSG00000186094,AGBL4,chr1,50489626,-,15,1.153846154,0.012919075,4.482254026
ENSG00000162374,ELAVL4,chr1,50513685,+,0,NA,NA,0
ENSG00000142700,DMRTA2,chr1,50889119,-,2355,50.10638298,0.546160643,1441.321255
ENSG00000185104,FAF1,chr1,51425936,-,72,1.411764706,0.01571319,43.37208136
ENSG00000123080,CDKN2C,chr1,51433607,+,143,1.554347826,0.018099572,85.470785
ENSG00000204006,C1orf185,chr1,51567905,+,0,NA,NA,0
ENSG00000123091,RNF11,chr1,51701944,+,89,2.119047619,0.022371795,54.46682126
ENSG00000085831,TTC39A,chr1,51810785,-,627,17.41666667,0.197910983,286.2542901
ENSG00000085832,EPS15,chr1,51984995,-,87,3,0.029900826,18.96615066
ENSG00000078618,NRD1,chr1,52344609,-,29,1.260869565,0.035,2.09224111
ENSG00000169213,RAB3B,chr1,52456436,-,470,6.351351351,0.022517671,69.20503032
ENSG00000198841,KTI12,chr1,52499472,-,123,2.733333333,0.02944483,48.432331
ENSG00000117862,TXNDC12,chr1,52521843,-,0,0,0,0
ENSG00000134717,BTF3L4,chr1,52521856,+,0,0,0,0
ENSG00000157077,ZFYVE9,chr1,52607765,+,78,1.098591549,0.01467491,39.45077988
ENSG00000154222,CC2D1B,chr1,52831877,-,302,6.863636364,0.085378151,180.3154256
ENSG00000085840,ORC1,chr1,52870143,-,34,3.4,0.026378378,5.063931234
ENSG00000134748,PRPF38A,chr1,52870218,+,34,3.4,0.026378378,5.140462754
ENSG00000134744,ZCCHC11,chr1,53019130,-,67,1.970588235,0.012278226,6.625612023
ENSG00000116157,GPX7,chr1,53068042,+,5606,86.24615385,0.855314103,2805.927945
