"gene.GeneID","Ensembl.Gene.ID","blah","gene.Chr","gene.Start","gene.End","gene.Strand","gene.Length","sample.group","sample.lib.size","sample.norm.factors","counts","rpkm"
378,"ENSG00000168374",278,736,19391,19390,6,1740,1,19420249,1,1594,47.17199836
379,"ENSG00000175906",279,411,15172,15168,90,1585,1,19420249,1,3,0.097462421
381,"ENSG00000004059",280,940,3449,3445,94,978,1,19420249,1,7126,375.1907902
382,"ENSG00000165527",281,267,17703,17701,90,3939,1,19420249,1,1212,15.84389097
383,"ENSG00000118520",282,887,4007,4004,96,1447,1,19420249,1,3,0.106757386
384,"ENSG00000081181",283,273,21163,21162,96,1981,1,19420249,1,494,12.84066984
387,"ENSG00000067560",284,735,17428,17425,5,1922,1,19420249,1,5523,147.9676805
388,"ENSG00000143878",285,551,9241,9239,89,2367,1,19420249,1,124,2.697544596
389,"ENSG00000155366",286,7,1926,1925,7,1621,1,19420249,1,3452,109.6561461
390,"ENSG00000115963",287,556,6046,6043,6,2683,1,19420249,1,9,0.17272971
391,"ENSG00000177105",288,121,14470,14467,2,1319,1,19420249,1,2013,78.58581931
392,"ENSG00000175220",289,132,16629,16624,13,3346,1,19420249,1,345,5.309313433
393,"ENSG00000089820",290,1113,6246,6244,23,3372,1,19420249,1,1565,23.89857367
394,"ENSG00000100852",291,272,13035,13034,95,9604,1,19420249,1,721,3.865701531
395,"ENSG00000047648",292,1104,1712,1709,14,5991,1,19420249,1,2051,17.62834522
396,"ENSG00000141522",293,416,23313,23310,7,2185,1,19420249,1,5171,121.8620003
397,"ENSG00000111348",294,173,5991,5990,6,1216,1,19420249,1,2578,109.1677964
398,"ENSG00000242173",295,367,13191,13193,94,942,1,19420249,1,2,0.109326212
399,"ENSG00000168421",296,788,14884,14882,91,1999,1,19420249,1,333,8.577814406
400,"ENSG00000120805",297,173,413,410,6,3199,1,19420249,1,1556,25.04612586
401,"ENSG00000165462",298,122,21867,21865,3,1699,1,19420249,1,0,0
402,"ENSG00000213465",299,124,20537,20533,93,978,1,19420249,1,975,51.33469274
403,"ENSG00000138175",300,76,823,823,6,3870,1,19420249,1,692,9.207470487
405,"ENSG00000143437",301,22,5969,5967,22,4824,1,19420249,1,2194,23.41933344
406,"ENSG00000133794",302,140,4133,4130,109,2867,1,19420249,1,31,0.556774334
407,"ENSG00000120500",303,1107,21387,21385,105,1309,1,19420249,1,1,0.039337392
408,"ENSG00000137486",304,135,22521,22520,16,2204,1,19420249,1,1679,39.22692923
409,"ENSG00000141480",305,424,16475,16472,103,1919,1,19420249,1,247,6.627766271
410,"ENSG00000100299",306,703,17886,17883,8,2054,1,19420249,1,141,3.53479213
411,"ENSG00000113273",307,840,23078,23076,9,6680,1,19420249,1,85,0.65522079
412,"ENSG00000101846",308,1100,21754,21752,98,6377,1,19420249,1,74,0.597531093
414,"ENSG00000006756",309,1101,11910,11916,11,6319,1,19420249,1,7,0.057042019
415,"ENSG00000157399",310,1101,11975,11976,11,2220,1,19420249,1,0,0
416,"ENSG00000062096",311,1101,12255,12253,99,2012,1,19420249,1,0,0
417,"ENSG00000129744",312,124,14008,14006,93,1312,1,19420249,1,0,0
419,"ENSG00000156219",313,798,22894,22891,101,1709,1,19420249,1,15,0.451954175
420,"ENSG00000111339",314,170,5825,5823,3,1371,1,19420249,1,0,0
421,"ENSG00000099889",315,715,8904,8901,20,4036,1,19420249,1,1434,18.29545437
427,"ENSG00000104763",316,999,7971,7970,16,2962,1,19420249,1,2151,37.39388277
429,"ENSG00000139352",317,169,677,675,90,2484,1,19420249,1,3,0.062189186
430,"ENSG00000183734",318,121,10203,10201,2,1849,1,19420249,1,16,0.445582656
432,"ENSG00000141505",319,418,21635,21633,9,1504,1,19420249,1,5,0.171185657
433,"ENSG00000161944",320,418,21469,21467,9,1542,1,19420249,1,0,0
434,"ENSG00000101440",321,619,13126,13126,91,584,1,19420249,1,1,0.088172338
435,"ENSG00000126522",322,950,20700,20696,104,2119,1,19420249,1,1715,41.67526535
438,"ENSG00000196433",323,1142,7529,7528,108,2838,1,19420249,1,1,0.018143991
439,"ENSG00000198356",324,509,3584,3579,95,1280,1,19420249,1,919,36.97011042
440,"ENSG00000070669",325,948,25345,25342,14,2526,1,19420249,1,2269,46.25368684
443,"ENSG00000108381",326,416,13373,13370,95,1483,1,19420249,1,0,0
444,"ENSG00000198363",327,1014,20164,20163,31,12034,1,19420249,1,3908,16.7220591
445,"ENSG00000130707",328,1051,4178,4175,104,1848,1,19420249,1,34,0.947375515
460,"ENSG00000152092",329,23,7826,7825,23,7340,1,19420249,1,26,0.182399017
462,"ENSG00000117601",330,7,7665,7664,7,1599,1,19420249,1,8,0.257624243
463,"ENSG00000140836",331,372,22032,22029,11,16170,1,19420249,1,120,0.382134662
466,"ENSG00000123268",332,174,17900,17896,95,2505,1,19420249,1,587,12.06634052
467,"ENSG00000162772",333,5,9492,9490,93,2490,1,19420249,1,426,8.809585158
468,"ENSG00000128272",334,697,14819,14817,90,2022,1,19420249,1,2829,72.04386475
471,"ENSG00000138363",335,566,9615,9610,104,2084,1,19420249,1,9315,230.1602659
472,"ENSG00000149311",336,166,1283,1280,149,13147,1,19420249,1,943,3.69343309
472,"LRG_135",336,166,1283,1280,149,13147,1,19420249,1,943,3.69343309
473,"ENSG00000142599",337,25,23722,23721,25,8321,1,19420249,1,1541,9.536133509
474,"ENSG00000172238",338,786,24998,24994,89,1065,1,19420249,1,0,0
475,"ENSG00000177556",339,835,6017,6012,4,489,1,19420249,1,510,53.70398625
476,"ENSG00000163399",340,25,2335,2329,113,4300,1,19420249,1,15934,190.8101897
477,"ENSG00000018625",341,23,6894,6892,111,5464,1,19420249,1,6,0.056543901
477,"LRG_6",341,23,6894,6892,111,5464,1,19420249,1,6,0.056543901
478,"ENSG00000105409",342,525,15409,15408,23,3551,1,19420249,1,38,0.551033662
479,"ENSG00000075673",343,244,11154,11153,111,3734,1,19420249,1,0,0
480,"ENSG00000132681",344,22,6899,6898,110,3955,1,19420249,1,0,0
481,"ENSG00000143153",345,6,7375,7373,94,2200,1,19420249,1,74,1.732025353
482,"ENSG00000129244",346,416,22646,22648,95,3332,1,19420249,1,42,0.649066962
483,"ENSG00000069849",347,737,5089,5086,95,1853,1,19420249,1,2065,57.38387115
486,"ENSG00000137731",348,122,2414,2410,3,2832,1,19420249,1,0,0
487,"ENSG00000196296",349,384,12038,12036,111,3536,1,19420249,1,58,0.844619188
488,"ENSG00000174437",350,187,1594,1591,108,8315,1,19420249,1,12661,78.40630023
489,"ENSG00000074370",351,432,14402,14407,23,4857,1,19420249,1,6104,64.713014
490,"ENSG00000070961",352,188,24425,24421,21,6933,1,19420249,1,1615,11.99489726
491,"ENSG00000157087",353,753,712,714,23,8962,1,19420249,1,0,0
492,"ENSG00000067842",354,1111,6205,6203,109,6574,1,19420249,1,1,0.007832772
493,"ENSG00000058668",355,22,9111,9107,110,8907,1,19420249,1,1661,9.602479444
495,"ENSG00000105675",356,524,13868,13865,22,3559,1,19420249,1,0,0
496,"ENSG00000186009",357,228,2082,2080,7,1500,1,19420249,1,0,0
498,"ENSG00000152234",358,476,15759,15757,13,1987,1,19420249,1,9237,239.3747196
501,"ENSG00000164904",359,849,3338,3335,18,3551,1,19420249,1,0,0
506,"ENSG00000110955",360,177,19252,19252,10,1843,1,19420249,1,37900,1058.910076
509,"ENSG00000165629",361,80,23118,23116,98,1148,1,19420249,1,6686,299.8953212
513,"ENSG00000099624",362,506,3152,3154,92,996,1,19420249,1,1699,87.83735436
514,"ENSG00000124172",363,619,19399,19399,3,439,1,19420249,1,1173,137.5874108
515,"ENSG00000116459",364,7,1785,1783,95,2116,1,19420249,1,17401,423.4515722
516,"ENSG00000159199",365,414,16723,16716,93,647,1,19420249,1,412,32.78975271
517,"ENSG00000135390",366,172,18497,18493,5,1287,1,19420249,1,1347,53.89323518
518,"ENSG00000154518",367,553,7781,7780,3,3482,1,19420249,1,11248,166.338104
521,"ENSG00000169020",368,789,20890,20891,4,365,1,19420249,1,5835,823.1769515
522,"ENSG00000154723",369,660,11604,11602,4,1296,1,19420249,1,2034,80.81484663
523,"ENSG00000114573",370,745,1955,1952,103,4549,1,19420249,1,886,10.02912377
525,"ENSG00000116039",371,564,21708,21704,102,1939,1,19420249,1,0,0
526,"ENSG00000147416",372,997,8935,8931,102,3044,1,19420249,1,1769,29.92460254
527,"ENSG00000185883",373,364,11288,11287,91,1093,1,19420249,1,1615,76.08474173
528,"ENSG00000155097",374,996,757,755,101,5704,1,19420249,1,1108,10.00242836
529,"ENSG00000131100",375,704,8079,8078,9,1406,1,19420249,1,3891,142.5020513
533,"ENSG00000117410",376,8,15996,15996,96,1022,1,19420249,1,1365,68.77442397
534,"ENSG00000227587",377,882,12750,12748,3,1594,1,19420249,1,11,0.355344481
534,"ENSG00000234920",377,882,12750,12748,3,1594,1,19420249,1,11,0.355344481
534,"ENSG00000213760",377,882,12750,12748,3,1594,1,19420249,1,11,0.355344481
534,"ENSG00000234668",377,882,12750,12748,3,1594,1,19420249,1,11,0.355344481
534,"ENSG00000230900",377,882,12750,12748,3,1594,1,19420249,1,11,0.355344481
534,"ENSG00000206445",377,882,12750,12748,3,1594,1,19420249,1,11,0.355344481
534,"ENSG00000226850",377,882,12750,12748,3,1594,1,19420249,1,11,0.355344481
535,"ENSG00000033627",378,431,14963,14960,110,4161,1,19420249,1,2185,27.03951712
537,"ENSG00000071553",379,1100,6316,6313,98,2099,1,19420249,1,1872,45.92388406
538,"ENSG00000165240",380,1113,22927,22925,111,8488,1,19420249,1,783,4.750087363
539,"ENSG00000241837",381,663,13682,13679,7,806,1,19420249,1,4171,266.4712469
540,"ENSG00000123191",382,242,18176,18174,21,6642,1,19420249,1,1141,8.845695374
545,"ENSG00000175054",383,774,5142,5138,47,8251,1,19420249,1,1620,10.11005768
546,"ENSG00000085224",384,1125,22869,22865,35,11184,1,19420249,1,1075,4.949445106
547,"ENSG00000130294",385,597,10778,10774,47,8816,1,19420249,1,38,0.221951059
549,"ENSG00000148090",386,1045,24920,24915,10,1588,1,19420249,1,150,4.86391489
549,"LRG_449",386,1045,24920,24915,10,1588,1,19420249,1,150,4.86391489
550,"ENSG00000115307",387,562,22469,22466,12,1603,1,19420249,1,3158,101.443403
551,"ENSG00000101200",388,619,12483,12477,3,619,1,19420249,1,0,0
551,"LRG_715",388,619,12483,12477,3,619,1,19420249,1,0,0
552,"ENSG00000166148",389,169,20340,20339,2,4154,1,19420249,1,1,0.012395919
553,"ENSG00000198049",390,2,9233,9231,90,1773,1,19420249,1,0,0
554,"ENSG00000126895",391,1093,6245,6243,91,2194,1,19420249,1,16,0.375516103
558,"ENSG00000167601",392,522,15218,15214,108,4737,1,19420249,1,133,1.44575087
563,"ENSG00000160862",393,938,25609,25607,4,1265,1,19420249,1,0,0
566,"ENSG00000172232",394,507,23618,23618,93,912,1,19420249,1,37,2.089065667
566,"ENSG00000278624",394,507,23618,23618,93,912,1,19420249,1,37,2.089065667
567,"ENSG00000166710",395,315,16150,16148,92,987,1,19420249,1,4794,250.107136
567,"ENSG00000273686",395,315,16150,16148,92,987,1,19420249,1,4794,250.107136
570,"ENSG00000276559",396,1040,763,762,5,3528,1,19420249,1,3,0.043786263
570,"ENSG00000136881",396,1040,763,762,5,3528,1,19420249,1,3,0.043786263
571,"ENSG00000248476",397,667,12501,12495,99,6731,1,19420249,1,1409,10.77895375
571,"ENSG00000156273",397,667,12501,12495,99,6731,1,19420249,1,1409,10.77895375
572,"ENSG00000002330",398,122,20413,20413,3,1224,1,19420249,1,153,6.436580705
573,"ENSG00000107262",399,1042,13242,13242,7,3873,1,19420249,1,1564,20.7938285
574,"ENSG00000279973",400,658,1576,1574,2,620,1,19420249,1,6,0.498315926
575,"ENSG00000181790",401,1013,5251,5248,118,5528,1,19420249,1,4,0.037259512
576,"ENSG00000121753",402,33,12965,12962,33,5415,1,19420249,1,7,0.066564824
577,"ENSG00000135298",403,911,21360,21358,120,5637,1,19420249,1,308,2.813506272
578,"ENSG00000030110",404,885,13315,13314,6,2193,1,19420249,1,187,4.390845752
578,"ENSG00000175730",404,885,13315,13314,6,2193,1,19420249,1,187,4.390845752
579,"ENSG00000109705",405,787,4437,4434,2,2241,1,19420249,1,13,0.298707895
580,"ENSG00000138376",406,561,9595,9591,11,2607,1,19420249,1,165,3.259028205
581,"ENSG00000087088",407,509,17447,17442,95,1256,1,19420249,1,923,37.84053497
582,"ENSG00000174483",408,136,20821,20816,105,3370,1,19420249,1,209,3.193460813
583,"ENSG00000125124",409,378,19126,19124,17,2814,1,19420249,1,388,7.099909918
585,"ENSG00000140463",410,327,22067,22064,104,2492,1,19420249,1,1053,21.758329
586,"ENSG00000060982",411,180,11087,11085,13,10227,1,19420249,1,3688,18.56897205
587,"ENSG00000105552",412,515,17396,17392,13,2193,1,19420249,1,686,16.10759458
590,"ENSG00000114200",413,734,7182,7181,4,2447,1,19420249,1,2,0.042086347
593,"ENSG00000248098",414,511,15261,15257,97,1774,1,19420249,1,559,16.22569837
594,"ENSG00000083123",415,889,23438,23436,98,3712,1,19420249,1,222,3.079570941
595,"ENSG00000110092",416,124,21382,21380,93,4289,1,19420249,1,187,2.245074548
596,"ENSG00000171791",417,466,19900,19898,3,6620,1,19420249,1,36,0.280020429
597,"ENSG00000140379",418,314,23378,23374,3,943,1,19420249,1,10,0.546051385
598,"ENSG00000171552",419,619,12373,12372,3,2559,1,19420249,1,7286,146.6101665
599,"ENSG00000129473",420,269,10629,10626,92,3564,1,19420249,1,576,8.32204374
602,"ENSG00000069399",421,511,16215,16213,97,1864,1,19420249,1,36,0.994493156
604,"ENSG00000113916",422,741,8417,8415,11,3975,1,19420249,1,55,0.712476858
605,"ENSG00000110987",423,173,2955,2953,94,3714,1,19420249,1,779,10.80042298
607,"ENSG00000116128",425,10,5589,5585,98,6278,1,19420249,1,242,1.984902874
608,"ENSG00000048462",426,364,2776,2772,91,994,1,19420249,1,2,0.103606933
610,"ENSG00000099822",427,510,19700,19709,96,3408,1,19420249,1,70,1.057654106
611,"ENSG00000128617",428,939,3574,3569,5,1098,1,19420249,1,94,4.408295711
613,"ENSG00000186716",429,718,10537,10534,111,6927,1,19420249,1,5096,37.88169802
617,"ENSG00000074582",430,559,9745,9741,97,1663,1,19420249,1,910,28.17697386
617,"LRG_539",430,559,9745,9741,97,1663,1,19420249,1,910,28.17697386
618,"ENSG00000236824",431,551,16881,16877,89,200,1,19420249,1,163,41.9665062
622,"ENSG00000161267",432,739,8818,8816,9,3689,1,19420249,1,3,0.041875288
622,"ENSG00000275544",432,739,8818,8816,9,3689,1,19420249,1,3,0.041875288
623,"ENSG00000100739",433,268,25258,25256,91,1289,1,19420249,1,0,0
624,"ENSG00000168398",434,268,25250,25248,91,4197,1,19420249,1,0,0
627,"ENSG00000176697",435,130,11777,11777,11,7731,1,19420249,1,0,0
629,"ENSG00000243570",436,897,12888,12884,106,2627,1,19420249,1,17,0.333222298
629,"ENSG00000241534",436,897,12888,12884,106,2627,1,19420249,1,17,0.333222298
629,"ENSG00000204359",436,897,12888,12884,106,2627,1,19420249,1,17,0.333222298
629,"ENSG00000243649",436,897,12888,12884,106,2627,1,19420249,1,17,0.333222298
629,"ENSG00000239754",436,897,12888,12884,106,2627,1,19420249,1,17,0.333222298
629,"ENSG00000242335",436,897,12888,12884,106,2627,1,19420249,1,17,0.333222298
629,"ENSG00000241253",436,897,12888,12884,106,2627,1,19420249,1,17,0.333222298
629,"LRG_136",436,897,12888,12884,106,2627,1,19420249,1,17,0.333222298
631,"ENSG00000125864",437,625,7699,7698,9,2479,1,19420249,1,14,0.290801549
632,"ENSG00000242252",438,4,6571,6569,92,534,1,19420249,1,14,1.349994455
633,"ENSG00000182492",439,1098,6200,6198,96,2444,1,19420249,1,0,0
634,"ENSG00000079385",440,512,15580,15577,10,3612,1,19420249,1,17,0.242351876
635,"ENSG00000145692",441,839,23133,23131,96,2500,1,19420249,1,1,0.020597058
636,"ENSG00000151746",442,177,12978,12975,98,3589,1,19420249,1,882,12.65436429
637,"ENSG00000015475",443,702,8122,8121,7,2602,1,19420249,1,1926,38.11484839
638,"ENSG00000100290",444,700,15713,15710,93,950,1,19420249,1,0,0
639,"ENSG00000057657",445,887,1093,1090,96,5320,1,19420249,1,50,0.483953436
640,"ENSG00000136573",446,996,1963,1962,101,2590,1,19420249,1,10,0.198813304
641,"LRG_20",447,333,24599,24597,110,4528,1,19420249,1,1507,17.13768043
641,"ENSG00000197299",447,333,24599,24597,110,4528,1,19420249,1,1507,17.13768043
642,"ENSG00000108578",448,421,11988,11987,12,2417,1,19420249,1,4860,103.5392047
643,"ENSG00000160683",449,121,2529,2525,90,3032,1,19420249,1,0,0
644,"ENSG00000106605",450,942,15790,15788,96,1081,1,19420249,1,1027,48.92039507
645,"ENSG00000090013",451,507,15054,15052,5,856,1,19420249,1,3216,193.4583509
646,"ENSG00000169594",452,316,23709,23706,5,4612,1,19420249,1,0,0
648,"ENSG00000168283",453,80,10050,10047,98,3563,1,19420249,1,2232,32.25697027
648,"ENSG00000269897",453,80,10050,10047,98,3563,1,19420249,1,2232,32.25697027
649,"ENSG00000168487",454,1004,9809,9806,109,4228,1,19420249,1,659,8.02593507
650,"ENSG00000125845",455,619,21059,21058,91,3150,1,19420249,1,2,0.032693743
651,"ENSG00000152785",456,788,23549,23546,91,5734,1,19420249,1,0,0
652,"ENSG00000125378",457,270,18602,18599,5,2074,1,19420249,1,1,0.024827698
653,"ENSG00000112175",458,886,18879,18878,7,2172,1,19420249,1,0,0
654,"ENSG00000153162",459,886,22943,22940,95,3105,1,19420249,1,1,0.016583783
655,"ENSG00000101144",460,623,18912,18912,7,4031,1,19420249,1,0,0
656,"ENSG00000116985",461,7,14891,14888,7,3773,1,19420249,1,5,0.068238332
657,"ENSG00000107779",462,83,24178,24176,101,3616,1,19420249,1,184,2.620200995
657,"LRG_298",462,83,24178,24176,101,3616,1,19420249,1,184,2.620200995
658,"ENSG00000138696",463,798,25130,25127,101,5560,1,19420249,1,1,0.009261267
659,"ENSG00000204217",464,563,9093,9090,101,12070,1,19420249,1,326,1.390770711
660,"ENSG00000102010",465,1110,6482,6480,108,2685,1,19420249,1,36,0.690404187
661,"ENSG00000168495",466,992,9855,9852,97,1929,1,19420249,1,1141,30.45780647
662,"ENSG00000113734",467,838,7596,7594,95,1386,1,19420249,1,193,7.170332329
663,"ENSG00000140299",468,321,19806,19806,10,2518,1,19420249,1,1395,28.52749828
664,"ENSG00000176171",469,76,4247,4244,6,1534,1,19420249,1,982,32.96334943
665,"ENSG00000104765",470,989,11406,11404,94,3500,1,19420249,1,1938,28.5122135
666,"ENSG00000176720",471,555,10817,10813,93,2601,1,19420249,1,64,1.26702396
667,"ENSG00000151914",472,931,19076,19076,80,22215,1,19420249,1,1883,4.364647839
668,"ENSG00000183770",473,731,4696,4693,1,2917,1,19420249,1,157,2.771458816
669,"ENSG00000172331",474,938,4326,4323,92,2106,1,19420249,1,601,14.69471986
670,"ENSG00000137274",475,888,12663,12660,97,1915,1,19420249,1,138,3.710697179
671,"ENSG00000101425",476,631,14066,14064,103,1845,1,19420249,1,0,0
672,"LRG_292",477,433,15113,15110,24,7362,1,19420249,1,3787,26.48772739
672,"ENSG00000012048",477,433,15113,15110,24,7362,1,19420249,1,3787,26.48772739
673,"ENSG00000157764",478,952,4956,4951,18,2947,1,19420249,1,373,6.517392882
673,"LRG_299",478,952,4956,4951,18,2947,1,19420249,1,373,6.517392882
675,"LRG_293",479,247,13141,13141,115,11386,1,19420249,1,342,1.546678799
675,"ENSG00000139618",479,247,13141,13141,115,11386,1,19420249,1,342,1.546678799
676,"ENSG00000137948",480,20,24732,24730,108,3454,1,19420249,1,0,0
677,"ENSG00000185650",481,267,21346,21345,2,3022,1,19420249,1,182,3.101145436
678,"ENSG00000152518",482,552,15697,15696,2,3693,1,19420249,1,1467,20.45483649
680,"ENSG00000102239",483,1093,4452,4449,91,1413,1,19420249,1,0,0
682,"ENSG00000172270",484,512,19283,19289,98,2260,1,19420249,1,9699,220.9854735
683,"ENSG00000109743",485,794,6661,6658,97,1480,1,19420249,1,0,0
684,"ENSG00000130303",486,507,7716,7715,5,939,1,19420249,1,3377,185.187076
685,"ENSG00000174808",487,791,22679,22678,6,1323,1,19420249,1,0,0
686,"ENSG00000169814",488,734,6597,6596,92,2065,1,19420249,1,71,1.770449317
687,"ENSG00000119138",489,1037,22071,22068,2,5208,1,19420249,1,282,2.78819625
688,"ENSG00000102554",490,225,22204,22201,92,3350,1,19420249,1,13,0.199822207
689,"ENSG00000145741",491,837,22028,22026,94,1249,1,19420249,1,11104,457.7856983
694,"ENSG00000133639",493,169,24741,24739,2,4680,1,19420249,1,681,7.492840103
695,"LRG_128",494,1109,128,126,19,2611,1,19420249,1,1834,36.16909694
695,"ENSG00000010671",494,1109,128,126,19,2611,1,19420249,1,1834,36.16909694
696,"ENSG00000124557",495,886,11462,11459,95,2852,1,19420249,1,3,0.054164775
699,"ENSG00000169679",496,575,1689,1687,25,3502,1,19420249,1,2988,43.93490153
701,"ENSG00000156970",497,334,14937,14933,111,3742,1,19420249,1,3735,51.39632054
701,"LRG_489",497,334,14937,14933,111,3742,1,19420249,1,3735,51.39632054
705,"ENSG00000112578",498,886,15258,15255,95,1990,1,19420249,1,2541,65.75015707
706,"ENSG00000100300",499,699,15723,15721,92,866,1,19420249,1,222,13.20019322
708,"ENSG00000108561",500,415,18367,18366,6,1163,1,19420249,1,21457,950.0238156
710,"ENSG00000149131",501,127,19346,19346,96,1983,1,19420249,1,5,0.129835213
710,"LRG_105",501,127,19346,19346,96,1983,1,19420249,1,5,0.129835213
712,"ENSG00000173372",503,3,10243,10240,91,1098,1,19420249,1,0,0
712,"LRG_22",503,3,10243,10240,91,1098,1,19420249,1,0,0
713,"LRG_23",504,3,10262,10259,91,1044,1,19420249,1,0,0
713,"ENSG00000173369",504,3,10262,10259,91,1044,1,19420249,1,0,0
714,"LRG_24",505,3,10250,10247,91,1191,1,19420249,1,0,0
714,"ENSG00000159189",505,3,10250,10247,91,1191,1,19420249,1,0,0
715,"ENSG00000159403",506,176,21853,21852,9,2268,1,19420249,1,7,0.158927919
716,"LRG_25",507,179,21818,21816,100,2811,1,19420249,1,8,0.146546128
716,"ENSG00000182326",507,179,21818,21816,100,2811,1,19420249,1,8,0.146546128
717,"ENSG00000206372",508,897,12885,12882,106,2838,1,19420249,1,16,0.290303851
717,"ENSG00000204364",508,897,12885,12882,106,2838,1,19420249,1,16,0.290303851
717,"ENSG00000231543",508,897,12885,12882,106,2838,1,19420249,1,16,0.290303851
717,"ENSG00000226560",508,897,12885,12882,106,2838,1,19420249,1,16,0.290303851
717,"LRG_26",508,897,12885,12882,106,2838,1,19420249,1,16,0.290303851
717,"ENSG00000235017",508,897,12885,12882,106,2838,1,19420249,1,16,0.290303851
717,"ENSG00000166278",508,897,12885,12882,106,2838,1,19420249,1,16,0.290303851
717,"ENSG00000235696",508,897,12885,12882,106,2838,1,19420249,1,16,0.290303851
718,"ENSG00000125730",509,540,20916,20915,41,5101,1,19420249,1,437,4.411347999
